,PetID,metadata_topicality_max,metadata_topicality_mean,metadata_topicality_min,metadata_topicality_0_mean,metadata_topicality_0_max,metadata_topicality_0_min,L_metadata_0_cat_sum,L_metadata_0_dog_sum,L_metadata_any_cat_sum,L_metadata_any_dog_sum
4792,d77a66a2f,0.9786988,0.7844617763888889,0.549208,0.9654265,0.9786988,0.9424869,0,3,0.0,4.0
4793,9d20353ed,0.9815434,0.7638153336888889,0.51251245,0.9273955880000001,0.9815434,0.8737815,2,0,4.0,2.0
4794,36f1dc3b9,0.99321604,0.784423668923611,0.532433,0.9927901899999999,0.99321604,0.9920256,4,0,4.0,0.0
4795,22ae95c51,0.9907679,0.8555361744444444,0.7012771,0.9907679,0.9907679,0.9907679,1,0,1.0,0.0
4798,5a5463e17,0.994673,0.8333986412962963,0.57871026,0.9923688233333333,0.994673,0.985035,6,0,6.0,0.0
4799,8e7c16add,0.990077,0.74549899,0.5267886,0.9863519000000001,0.990077,0.9826268,2,0,2.0,0.0
4800,3bef65169,0.9648964,0.7028855030208334,0.523649,0.866545335,0.9648964,0.79424834,1,2,2.0,4.0
4802,8f20e24ef,0.9897507,0.8055453535185185,0.5018612,0.979935508888889,0.9897507,0.96631503,0,9,0.0,9.0
4803,437d65d38,0.9490204,0.8530742361111111,0.71903384,0.9490204,0.9490204,0.9490204,0,2,2.0,2.0
4804,f03a41229,0.99388045,0.7828650155555557,0.55324966,0.9922217449999999,0.99388045,0.99056304,2,0,2.0,0.0
4805,f4bc92fc6,0.9765838,0.7596125916567459,0.50336486,0.9227367496666666,0.9765838,0.59531397,0,24,1.0,25.0
4806,76b67f389,0.99449897,0.7746266825000001,0.55298424,0.9788166524999999,0.99449897,0.93239504,3,1,4.0,1.0
4807,3fc2f9495,0.99377835,0.8083807694444445,0.55324364,0.9933418875,0.99377835,0.9928127,4,0,4.0,1.0
4808,571ce0202,0.98835456,0.81115100875,0.5636813,0.939932705,0.98835456,0.9053138,1,0,2.0,1.0
4810,bd37ccdd5,0.96522963,0.7659836623148149,0.5064853,0.9467470766666667,0.96522963,0.9344911,0,3,0.0,3.0
4811,fe5d572be,0.98529816,0.8013186007407408,0.555286,0.9762311766666668,0.98529816,0.96532047,0,3,0.0,3.0
4812,4be1b15fb,0.9948313,0.8325801075,0.66105586,0.994259325,0.9948313,0.9939308,4,0,4.0,0.0
4814,7d7e57f81,0.99341965,0.8332086255555556,0.66346836,0.992999125,0.99341965,0.9925786,2,0,2.0,0.0
4816,7b49d0924,0.9863025,0.7918126504444445,0.5169834,0.9779141200000001,0.9863025,0.9645237,5,0,5.0,2.0
4817,a1ba2f016,0.9812809,0.8228728533333332,0.6111503,0.9727293766666666,0.9812809,0.9558419,0,3,0.0,3.0
4818,eba013abc,0.9935179,0.802455105925926,0.5552575,0.9925632866666666,0.9935179,0.99083626,3,0,3.0,0.0
4819,0f1d071a8,0.9945391,0.792035988994709,0.54060334,0.9748719000000001,0.9945391,0.9389475,3,0,3.0,0.0
4821,9024c21fc,0.9828442,0.75146434125,0.50338614,0.9828442,0.9828442,0.9828442,0,1,0.0,1.0
4822,55c23ed2e,0.99392545,0.8104200724691357,0.5118297,0.9886989422222222,0.99392545,0.9807911,9,0,9.0,1.0
4825,915031b99,0.95525503,0.7675892087830688,0.51288235,0.9487720566666668,0.95525503,0.9444852,0,3,0.0,3.0
4827,4cfee2fbe,0.9847675,0.7976692535555555,0.55066603,0.9781409740000001,0.9847675,0.9723288,0,5,0.0,5.0
4830,92caf1d01,0.96976197,0.8227077914814815,0.52613086,0.94700869,0.96976197,0.9347176,0,2,0.0,3.0
4831,3b140cca4,0.9936344,0.8095924091666666,0.5585535,0.991837425,0.9936344,0.9902472,4,0,4.0,0.0
4833,4a1274da0,0.9941691,0.8420338658333334,0.5360026,0.9923655385714286,0.9941691,0.98725206,7,0,7.0,0.0
4836,6f358dea9,0.99156785,0.7623510836507937,0.5245591,0.9377282819999999,0.99156785,0.9025392,2,1,4.0,3.0
4837,8b6690d89,0.9856759,0.7992048544444444,0.5878341,0.98330361,0.9856759,0.9818366,0,3,0.0,3.0
4838,1b368f29c,0.99368024,0.7753305768806473,0.5076771,0.9574888046153845,0.99368024,0.8034888,9,2,11.0,4.0
4840,406528ab5,0.9826995,0.7185971761507937,0.52395236,0.9046440025,0.9826995,0.73310775,3,0,4.0,1.0
4842,4a6e23ad7,0.98816454,0.8000154491666667,0.5155551,0.981884195,0.98816454,0.9748569,0,4,0.0,4.0
4843,2ff35ef73,0.9926674,0.8044024366666667,0.5825642,0.91157774,0.9926674,0.5902134,5,0,5.0,0.0
4845,68838474a,0.98932457,0.801051760448082,0.5029933,0.9589633566666667,0.98932457,0.8079343,0,10,1.0,11.0
4848,74f391caa,0.9925394,0.7881188137037037,0.5712583,0.9852826499999999,0.9925394,0.9772018,3,0,3.0,1.0
4852,dd201c041,0.98480874,0.790487009050926,0.5028948,0.9769187566666666,0.98480874,0.96410507,0,6,0.0,6.0
4855,ef80d0222,0.9673068,0.7505097760317461,0.5113718,0.9575171450000001,0.9673068,0.94534063,0,4,0.0,4.0
4857,e2c365994,0.98872405,0.8403518337777778,0.5671214,0.979041198,0.98872405,0.95076114,0,5,0.0,5.0
4861,7e250a5f1,0.9936233,0.789702938117284,0.5054421,0.9871640977777777,0.9936233,0.9397437,18,0,18.0,3.0
4864,1efbef49e,0.9941147,0.8121451799999999,0.5544418,0.993345298,0.9941147,0.99226344,5,0,5.0,0.0
4865,6ea65996b,0.9595614,0.7521980983333334,0.53561616,0.9549082799999999,0.9595614,0.95025516,0,2,0.0,2.0
4866,c29fca356,0.99364734,0.798103149111111,0.5196574,0.981869178,0.99364734,0.93769515,5,0,5.0,1.0
4867,ec5069cf6,0.9944345,0.8141502947222222,0.535878,0.9874633425,0.9944345,0.9687453,4,0,4.0,0.0
4869,9358ef6d7,0.99243075,0.7825854683333333,0.5362672,0.9514227525,0.99243075,0.89191926,3,1,4.0,2.0
4870,3d277ebe6,0.9824748,0.800695908935185,0.52004933,0.9614899166666667,0.9824748,0.9316761,0,3,0.0,3.0
4872,a25a5ad9e,0.99331796,0.7763649255555556,0.5036229,0.9879102559999999,0.99331796,0.9692546,5,0,5.0,0.0
4873,a9495309b,0.945162,0.7380185198863636,0.50569147,0.9411302718181819,0.945162,0.93094736,0,11,0.0,11.0
4876,f77a10b5f,0.98771584,0.773807876340703,0.5264424,0.9541116914285716,0.98771584,0.94186455,1,6,1.0,6.0
4877,2b4017cf2,0.9944054,0.8652853535555556,0.6769321,0.9819091099999999,0.9944054,0.94006735,5,0,5.0,0.0
4878,147bd18e0,0.9936593,0.7854033699999999,0.50959927,0.9906139425,0.9936593,0.98535144,4,0,4.0,1.0
4880,d1fa13f8d,0.94219,0.7235360564285713,0.525834,0.8831814499999999,0.94219,0.8241729,0,1,0.0,1.0
4882,b95d067a2,0.9929163,0.8763376742222221,0.60899496,0.9742843779999999,0.9929163,0.9576347,2,0,5.0,0.0
4883,be55e5ef8,0.97740614,0.842096175,0.60451233,0.97661317,0.97740614,0.9758202,0,2,0.0,2.0
4884,8044a4f7e,0.97751075,0.783661091111111,0.5281823,0.9675922633333333,0.97751075,0.9536844,0,3,0.0,3.0
4886,12ffabf23,0.9642958,0.7894393093055556,0.5089759,0.9399087,0.9642958,0.9155216,0,2,0.0,2.0
4887,36e02d379,0.9943013,0.8265573404444446,0.5506259,0.9922494040000001,0.9943013,0.9853955,5,0,5.0,0.0
4888,476d40031,0.96141076,0.7679187891666666,0.55301434,0.95659295,0.96141076,0.9469401,0,4,0.0,4.0
4889,307b61689,0.99321735,0.8240927970370371,0.623613,0.9767122633333334,0.99321735,0.9440869,3,0,3.0,0.0
4891,54c5d6442,0.99502385,0.8689910084444445,0.70759434,0.9935854,0.99502385,0.98893386,5,0,5.0,0.0
4892,a4faccedb,0.99437517,0.8050594871604939,0.5048644,0.9908742922222223,0.99437517,0.98431015,9,0,9.0,1.0
4893,eb8baed62,0.9928018,0.7947283858169933,0.526597,0.9762529858823529,0.9928018,0.9281023,13,0,17.0,0.0
4894,1a8503d2f,0.96851385,0.7788534035555555,0.52094877,0.955018014,0.96851385,0.9414094,0,5,0.0,5.0
4895,93b1ca32c,0.9695622,0.7698323734722222,0.55990934,0.95841705,0.9695622,0.9453419,0,4,0.0,4.0
4896,35a135b13,0.9939448,0.8441136106666665,0.6300117,0.9929022679999999,0.9939448,0.9894968,5,0,5.0,0.0
4898,98782b403,0.99383414,0.8574901908888888,0.6834638,0.992813548,0.99383414,0.9915261,5,0,5.0,0.0
4901,449290a8b,0.99308795,0.815649121111111,0.52861625,0.9915796733333333,0.99308795,0.98919517,3,0,3.0,0.0
4905,7e43a342a,0.9652483,0.7855695666666667,0.53054535,0.9517782499999999,0.9652483,0.9372456,0,5,0.0,5.0
4906,1bf4a2ca7,0.9810581,0.8682176546296296,0.6042771,0.9760376583333333,0.9810581,0.96904355,0,6,0.0,6.0
4907,3c79a5547,0.9893727,0.8115669711111111,0.60104895,0.9893727,0.9893727,0.9893727,1,0,1.0,0.0
4908,81bc89458,0.99435383,0.8287640502777778,0.5320615,0.9941901399999999,0.99435383,0.99380827,4,0,4.0,0.0
4910,01a07b591,0.9943091,0.8241080024444445,0.5758839,0.977056112,0.9943091,0.90852,4,0,4.0,1.0
4912,08037d4bc,0.99291617,0.8281757988888889,0.63251966,0.99291617,0.99291617,0.99291617,1,0,1.0,0.0
4913,d09a7dda3,0.9822514,0.7799421702314815,0.51746166,0.969514175,0.9822514,0.95547825,0,6,0.0,6.0
4914,886debfe8,0.96315163,0.7917915684404762,0.50066936,0.951595972,0.96315163,0.9379097,0,5,0.0,5.0
4916,ebd16285e,0.99330187,0.8201604126666666,0.53761065,0.991337752,0.99330187,0.98632574,5,0,5.0,0.0
4918,0637293ec,0.99464166,0.7907396192592593,0.5412429,0.9927726866666667,0.99464166,0.9903525,3,0,3.0,0.0
4919,ae19ab91d,0.99265504,0.8080325932407408,0.60862976,0.9912683266666668,0.99265504,0.9890615,3,0,3.0,0.0
4920,fa21ddfa3,0.99340886,0.8078663857777778,0.5879218,0.9926597899999999,0.99340886,0.9915709,5,0,5.0,0.0
4922,214dbc1f4,0.9519625,0.8239412444444445,0.6042771,0.9468977300000001,0.9519625,0.94183296,0,2,0.0,2.0
4925,c62a2a817,0.9720918,0.760643251957672,0.50868785,0.9703189766666666,0.9720918,0.96924657,0,0,1.0,3.0
4926,f9db446f8,0.97389007,0.7559469283333333,0.53717977,0.971642985,0.97389007,0.9693959,0,2,0.0,2.0
4927,963520a2c,0.9742403,0.7781862625,0.5417166,0.9724897599999999,0.9742403,0.97141874,0,4,0.0,4.0
4929,9cd08bb2c,0.9935844,0.8247636848888888,0.58506393,0.9930082120000001,0.9935844,0.9923226,5,0,5.0,0.0
4933,f1b5c8b92,0.9790868,0.7881195376944443,0.5522549,0.9735298480000001,0.9790868,0.9685523,0,5,0.0,5.0
4934,d473d632a,0.9939956,0.7933413925925926,0.55009806,0.9922519466666667,0.9939956,0.99069554,3,0,3.0,0.0
4935,628439a3a,0.9939063,0.7835898074074074,0.55713767,0.9931963333333332,0.9939063,0.991914,3,0,3.0,0.0
4939,66064ba80,0.97761106,0.7934433344444445,0.5173395,0.9695558533333334,0.97761106,0.96296316,0,3,0.0,3.0
4940,ef9196721,0.9748962,0.7884282898484848,0.5046873,0.9539966781818182,0.9748962,0.8908487,0,9,0.0,11.0
4941,94918fff6,0.94984496,0.7585687788888891,0.5106607,0.94984493,0.94984496,0.9498449,0,2,0.0,2.0
4942,b7af4869d,0.99440974,0.8614271524444443,0.6384439,0.9939625079999999,0.99440974,0.99350697,5,0,5.0,0.0
4945,1eb1f56ed,0.99440324,0.764002424126984,0.52903664,0.9561863599999999,0.99440324,0.83328426,4,0,5.0,2.0
4946,5b346ef59,0.986571,0.7565213526736111,0.50448525,0.980842905,0.986571,0.9754553,0,4,0.0,4.0
4949,0fd78af13,0.99405366,0.859596138888889,0.6550539,0.9938607199999999,0.99405366,0.9936295,3,0,3.0,0.0
4950,942af9028,0.9640556,0.8065080688888889,0.58718824,0.9403255283333333,0.9640556,0.91946673,0,5,0.0,5.0
4952,6d75c2ccb,0.9930869,0.811617210486111,0.5421354,0.9907202500000001,0.9930869,0.98752207,4,0,4.0,1.0
4953,6bf08dced,0.9865259,0.7920733597817461,0.50426435,0.97842926125,0.9865259,0.96838254,0,8,0.0,8.0
4955,4b261a0ee,0.9699324,0.8114728125,0.50970167,0.9630072125,0.9699324,0.9493622,1,3,1.0,4.0
4956,3029fcad6,0.99501264,0.8652997762962964,0.5609019,0.9941845666666668,0.99501264,0.99125457,9,0,9.0,0.0
4957,bf37d753e,0.9845632,0.7830406315343915,0.5045871,0.9572575933333333,0.9845632,0.9357431,0,6,0.0,6.0
4958,31d921827,0.9672315,0.8317735511111111,0.6850906,0.9597126625,0.9672315,0.947743,0,4,0.0,4.0
4960,111be067f,0.9821019,0.7704742914814814,0.5409162,0.9776480833333333,0.9821019,0.9715164,0,3,0.0,3.0
4961,3e4f81782,0.9847636,0.7972093647569445,0.5058401,0.9776186575,0.9847636,0.97239643,0,4,0.0,4.0
4963,4771e1226,0.9938285,0.7752942645396825,0.524117,0.9917110360000001,0.9938285,0.98932046,5,0,5.0,1.0
4964,3b1976326,0.9826665,0.7709365177777778,0.5225544,0.9751885716666667,0.9826665,0.966512,0,6,0.0,6.0
4965,b15d56540,0.971898,0.8324416630555557,0.52212626,0.96762324,0.971898,0.96183246,0,4,0.0,4.0
4966,e301ab49c,0.9942744,0.7980953017063492,0.564376,0.9918654825000001,0.9942744,0.985975,4,0,4.0,0.0
4969,a768123bd,0.9814841,0.7559278491203704,0.5307834,0.9540273533333333,0.9814841,0.91149956,0,3,0.0,3.0
4970,1cbe873e7,0.97905207,0.8159080655555555,0.6042771,0.9764453175,0.97905207,0.97385824,0,4,0.0,4.0
4971,ca81b2566,0.9724475,0.8002318362499999,0.53834593,0.9633073249999999,0.9724475,0.9585035,0,4,0.0,4.0
4973,9e2039291,0.9753889,0.8141974009722223,0.5194994,0.9676502175000001,0.9753889,0.959931,0,8,0.0,8.0
4976,215903d75,0.9828144,0.7598939592129629,0.50664306,0.9786803466666666,0.9828144,0.9739414,0,3,0.0,3.0
4978,846e720dc,0.9811684,0.7841996790000001,0.54476553,0.9671261500000001,0.9811684,0.94129443,0,9,0.0,10.0
4979,a12222b9e,0.9919207,0.8326981399999999,0.57561415,0.9850640333333334,0.9919207,0.9719782,3,0,3.0,0.0
4981,f922bd640,0.9497686,0.8086825316666666,0.6630166,0.94930127,0.9497686,0.94883394,0,2,0.0,2.0
4983,2f43fb067,0.9409197,0.7187013876190477,0.50085956,0.9394334500000001,0.9409197,0.93815655,0,3,0.0,3.0
4984,d05933e84,0.96590793,0.7951406200000001,0.586962,0.9523991966666667,0.96590793,0.93962055,0,6,2.0,6.0
4985,73d7bb2ce,0.99405825,0.7924012299423077,0.50727737,0.9861910192307695,0.99405825,0.9240512,12,0,13.0,0.0
4986,44c8447f9,0.9730197,0.766707212,0.5008923,0.9525675980000001,0.9730197,0.9297708,0,5,0.0,5.0
4987,32148e0fc,0.97673076,0.8186835344444444,0.6231403,0.97516648,0.97673076,0.9736022,0,2,0.0,2.0
4989,74b9e9fc0,0.9945445,0.8311290330555555,0.58106846,0.9926671475,0.9945445,0.99030614,4,0,4.0,2.0
4991,eb90062ec,0.9588303,0.8630882122222223,0.73303545,0.9588303,0.9588303,0.9588303,0,1,0.0,1.0
4992,16e922149,0.9937459,0.7558561759183674,0.52148813,0.9635230285714285,0.9937459,0.80507785,6,1,6.0,1.0
4993,d3dacde96,0.99399513,0.7774578518472222,0.5091109,0.9734205890000001,0.99399513,0.9321802,7,0,9.0,1.0
4994,3effb8d44,0.979617,0.7772498466666666,0.53680557,0.9709635,0.979617,0.96231,0,2,0.0,2.0
4995,764fac30e,0.9931909,0.8296119091666667,0.62186944,0.99069356,0.9931909,0.9838353,4,0,4.0,0.0
4997,babf0f6cd,0.99420124,0.7903520012962962,0.5620768,0.9825554983333333,0.99420124,0.9308051,5,0,6.0,0.0
4999,804e56f9b,0.96763635,0.885661007777778,0.6603136,0.9612130375000001,0.96763635,0.9473837,0,4,0.0,4.0
5001,2f346ac72,0.99218214,0.8280618661111111,0.5842992,0.974177545,0.99218214,0.9651276,2,0,3.0,0.0
5002,18734d13e,0.9687812,0.8794718477777778,0.72298,0.9595503000000001,0.9687812,0.954613,0,3,0.0,3.0
5003,2ece6b26b,0.99345267,0.7477971003968255,0.5081964,0.9826996675,0.99345267,0.9553711,3,0,4.0,0.0
5004,6b0103c04,0.9860278,0.7878887313095239,0.5023262,0.9758854742857143,0.9860278,0.9564362,0,7,0.0,7.0
5005,271bb0de8,0.9639395,0.7883556518749999,0.50273395,0.9499531,0.9639395,0.9359667,0,2,0.0,2.0
5007,4a7fe0b83,0.98011565,0.7509885012654322,0.5123964,0.9631897933333333,0.98011565,0.93822545,0,9,0.0,9.0
5009,c6d39a0fa,0.99142987,0.8170277897222222,0.50920343,0.9885487525,0.99142987,0.9833173,4,0,4.0,1.0
5010,719917454,0.9885676,0.8444969888888889,0.6215514,0.9847622575,0.9885676,0.98121583,0,4,0.0,4.0
5011,2bb2a981b,0.9947024,0.8649705271111111,0.5506978,0.982619418,0.9947024,0.94558203,4,0,5.0,1.0
5012,691a8b7ea,0.9941594,0.7631321678095239,0.5186312,0.970331786,0.9941594,0.946504,5,0,5.0,0.0
5013,18b6fc5f0,0.9895322,0.8323247484722222,0.5446737,0.97789157625,0.9895322,0.956155,0,8,0.0,8.0
5014,507e734af,0.9768406,0.8036627457777777,0.5545717,0.9667757399999999,0.9768406,0.951866,0,5,0.0,5.0
5015,eea30b615,0.9941627,0.8047263488888889,0.5310021,0.9920686740000001,0.9941627,0.9893966,5,0,5.0,0.0
5016,c565589a8,0.9854327,0.8051265983333332,0.5282103,0.981229465,0.9854327,0.97847146,0,4,0.0,4.0
5021,5f2edae7c,0.9545281,0.7470847604761903,0.5241517,0.9392924325,0.9545281,0.9314559,0,4,0.0,4.0
5022,2f95b343a,0.964628,0.7399812266388889,0.5064405,0.9589045199999999,0.964628,0.95140964,0,5,0.0,5.0
5023,a7fd7a703,0.96370655,0.7524248887499999,0.5065679,0.93038447875,0.96370655,0.81602126,0,5,0.0,8.0
5024,9cf741863,0.99472153,0.7999518507407407,0.5712796,0.99433831,0.99472153,0.993823,3,0,3.0,0.0
5025,f2eb9530d,0.97407687,0.7822642307936507,0.53902125,0.9567702771428573,0.97407687,0.94260603,0,7,0.0,7.0
5027,df880995b,0.9754419,0.8479865277777779,0.569581,0.9754419,0.9754419,0.9754419,0,1,0.0,1.0
5028,88bc9864c,0.98078716,0.8082471691203703,0.5108382,0.97838072,0.98078716,0.97417086,0,3,0.0,3.0
5029,12a280806,0.98580664,0.7994650959595959,0.5041171,0.9700856963636363,0.98580664,0.9576108,0,11,0.0,11.0
5033,c5ee96818,0.9654587,0.7706051452380953,0.5180771,0.96299157,0.9654587,0.96052444,0,2,0.0,2.0
5034,056bb97e4,0.9948635,0.8624988760000001,0.6435005,0.994509248,0.9948635,0.9938411,5,0,5.0,0.0
5035,1b3492bde,0.9783923,0.8025435108333334,0.5920346,0.97156455,0.9783923,0.9639793,0,4,0.0,4.0
5036,1fd342e17,0.977653,0.8361372783333334,0.59841335,0.972659425,0.977653,0.96766585,0,2,0.0,2.0
5037,029469d58,0.99315834,0.8171148748148148,0.575261,0.9918216000000001,0.99315834,0.99045706,3,0,3.0,0.0
5039,5096467b6,0.9902531,0.7875502595833334,0.54208696,0.957031075,0.9902531,0.92380905,1,1,2.0,1.0
5040,aa07ee8b8,0.96663594,0.7644592205555556,0.57111514,0.96036455,0.96663594,0.95409316,0,2,0.0,2.0
5041,12f9b8e6c,0.9822625,0.8121908433333332,0.59551877,0.9768422866666667,0.9822625,0.9726814,0,3,0.0,3.0
5043,6a633ab6c,0.9938633,0.7967626758564816,0.507205,0.9903869033333333,0.9938633,0.9770266,12,0,12.0,1.0
5046,38e3b6744,0.99441713,0.813940419111111,0.59426206,0.99377943,0.99441713,0.993152,5,0,5.0,0.0
5047,bb61d1c46,0.99455094,0.8104684138095238,0.5786171,0.99200704,0.99455094,0.98745376,7,0,7.0,0.0
5049,4b2150d3a,0.9551054,0.7387503711111112,0.5127272,0.9551054,0.9551054,0.9551054,0,1,0.0,1.0
5050,845703071,0.9912092,0.8014176376388888,0.5985756,0.9710551075,0.9912092,0.92789066,4,0,4.0,0.0
5054,ecf521843,0.98722005,0.8004599800000001,0.5321115,0.9564787299999999,0.98722005,0.93065137,1,3,2.0,4.0
5056,27cf74bf1,0.9895228,0.8399180233333333,0.6571716,0.9895228,0.9895228,0.9895228,1,0,1.0,0.0
5059,7595f467b,0.9788666,0.7591951522222223,0.5299025,0.951582,0.9788666,0.9351681,0,3,0.0,3.0
5061,99ba1c605,0.9918685,0.8505125085185185,0.61420345,0.9732044433333332,0.9918685,0.93748593,2,0,3.0,1.0
5063,a58d8080b,0.9680701,0.7823048811111112,0.5438574,0.9680701,0.9680701,0.9680701,0,1,0.0,1.0
5065,5842f1ff5,0.983428,0.7702536018055556,0.51011753,0.96245960125,0.983428,0.9309474,0,8,0.0,8.0
5066,9e6116358,0.9861424,0.7588788415145503,0.51689744,0.9849201066666667,0.9861424,0.98371667,3,0,3.0,1.0
5067,1c3793826,0.9672735,0.7747931463636363,0.5206589,0.9449026136363637,0.9672735,0.9192788,0,5,0.0,11.0
5068,d0c81c563,0.99440104,0.8058063040000001,0.5505986,0.993529096,0.99440104,0.99265784,5,0,5.0,0.0
5069,eff5c562e,0.99433625,0.8781143505555556,0.74500144,0.9941382750000001,0.99433625,0.9939403,2,0,2.0,0.0
5071,91298d5cf,0.99447554,0.8108339307407406,0.6356825,0.9936163933333333,0.99447554,0.99231654,3,0,3.0,0.0
5072,25c48e7ff,0.96604866,0.8606475123809523,0.52550584,0.9625182299999999,0.96604866,0.9589878,0,0,1.0,1.0
5073,a8e6ad61c,0.97920114,0.7763442383333332,0.52452683,0.96721037,0.97920114,0.9552196,0,2,0.0,2.0
5074,f5e310e82,0.9925563,0.7856746883333333,0.50805557,0.9879131,0.9925563,0.9832699,2,0,2.0,0.0
5075,f5fda5ac5,0.9929757,0.7509343914814816,0.5532878,0.8792458333333334,0.9929757,0.652139,2,0,2.0,0.0
5078,107c49414,0.99407995,0.8217685324444444,0.5433354,0.992992882,0.99407995,0.99175155,5,0,5.0,0.0
5079,f506d3fd2,0.99425817,0.8137987975925927,0.55638725,0.9922804900000001,0.99425817,0.9899094,6,0,6.0,0.0
5082,a17411df1,0.9870416,0.7734336055638228,0.50966364,0.9505282629166664,0.9870416,0.742234,0,23,1.0,24.0
5083,af1bc9216,0.9909048,0.7480357397777778,0.5088841,0.948537752,0.9909048,0.8751818,4,0,4.0,2.0
5084,bfaca902b,0.96869254,0.7567134328124999,0.5068004,0.9421969825000001,0.96869254,0.86339617,0,7,0.0,7.0
5086,2b666036a,0.98256403,0.774222805968254,0.52071416,0.973704066,0.98256403,0.96537876,0,5,0.0,5.0
5087,be16b20d6,0.9587947,0.7465951623263889,0.51803976,0.9444632749999999,0.9587947,0.93727434,0,4,0.0,4.0
5088,1f470d9f4,0.9766489,0.7840499593055557,0.51412773,0.9565803037499999,0.9766489,0.9228849,0,7,0.0,8.0
5091,fdb71d0c8,0.9655383,0.7346472977777778,0.5009176,0.9655383,0.9655383,0.9655383,0,1,0.0,1.0
5092,bcd6d7e62,0.96771896,0.7737751324444444,0.51184875,0.9448447519999998,0.96771896,0.9329056,0,5,0.0,5.0
5093,34884c9fc,0.99354154,0.7901158657777778,0.5570269,0.98219704,0.99354154,0.9404254,4,0,5.0,1.0
5094,51196cf13,0.9507233,0.7654687069325397,0.5066931,0.941448465,0.9507233,0.92988133,0,3,0.0,4.0
5095,ec13e5f25,0.9638442,0.7477135772089946,0.5006611,0.9453028666666667,0.9638442,0.9313286,0,6,0.0,6.0
5096,062633cb1,0.97640955,0.8346793957777777,0.65523154,0.9542921166666666,0.97640955,0.91496986,0,3,0.0,3.0
5097,b01c8995e,0.9939475,0.7902293427777778,0.5690863,0.973646945,0.9939475,0.91428673,3,0,4.0,0.0
5099,1326c53f9,0.97373265,0.8111652829365079,0.5035477,0.956006175,0.97373265,0.9382797,0,2,0.0,2.0
5100,10b46b83f,0.9679999,0.7835950711111112,0.51051015,0.95034068,0.9679999,0.92548144,1,0,2.0,1.0
5102,5220e701f,0.97080183,0.755208978154762,0.5086172,0.9325559128571428,0.97080183,0.8745625,0,5,0.0,6.0
5103,27268f547,0.9944209,0.8202634875555557,0.57372284,0.9931707339999999,0.9944209,0.98886746,5,0,5.0,0.0
5105,87fadb3df,0.9948409,0.8181241492945328,0.58517826,0.9930843366666665,0.9948409,0.9908657,9,0,9.0,0.0
5107,fcffea7c0,0.9937113,0.7775827455034722,0.5159426,0.9909493075,0.9937113,0.98773104,8,0,8.0,0.0
5108,4b932ab38,0.9947182,0.8245295642222222,0.5353921,0.992258216,0.9947182,0.9858532,5,0,5.0,0.0
5111,4cfd0fac0,0.95683444,0.7661593662433862,0.5167381,0.9465663333333332,0.95683444,0.94009316,0,4,0.0,6.0
5112,3083ab744,0.9853975,0.7910406522222223,0.53122944,0.9619361224999999,0.9853975,0.93173265,0,4,0.0,4.0
5114,9185b2ed3,0.993426,0.8014607167222223,0.5175659,0.9836102280000001,0.993426,0.95008284,4,0,4.0,0.0
5115,2bf2c6260,0.9886927,0.793548140079365,0.5260963,0.9820458000000001,0.9886927,0.9708396,0,4,0.0,4.0
5117,0db65104a,0.97491086,0.7966254075555554,0.5152713,0.9666979719999998,0.97491086,0.9595065,0,5,0.0,5.0
5119,f97d14e01,0.9473138,0.8842116644444445,0.7598161,0.9439154133333334,0.9473138,0.94200104,0,3,0.0,3.0
5120,6198e214e,0.99478394,0.7909229033333334,0.6086471,0.9940480879999999,0.99478394,0.9923179,5,0,5.0,0.0
5121,0173c456c,0.9936739,0.7792934710030864,0.52173644,0.9888214655555555,0.9936739,0.96472704,9,0,9.0,0.0
5122,4d28b3255,0.99364936,0.7962139209126985,0.5129144,0.9895319992857142,0.99364936,0.9822636,14,0,14.0,1.0
5123,484915b4f,0.9895794,0.7868339195833334,0.52159715,0.97847655625,0.9895794,0.9256804,1,15,1.0,16.0
5126,aaad1ddb5,0.9950022,0.8571201914814814,0.6291729,0.9921618116666667,0.9950022,0.98290557,6,0,6.0,1.0
5127,f35a5dd35,0.99392503,0.7630068102932099,0.52285755,0.9581360000000001,0.99392503,0.83741534,7,0,9.0,4.0
5129,ff5e30380,0.99368745,0.7866236654285714,0.5206799,0.97340651,0.99368745,0.9006489,5,0,5.0,0.0
5130,37204e0c1,0.9941776,0.8763653277777776,0.7665297,0.9941776,0.9941776,0.9941776,1,0,1.0,0.0
5131,5b5b2c882,0.9918206,0.7888958555555555,0.53895086,0.9907024099999999,0.9918206,0.98927283,3,0,3.0,0.0
5132,5f20dde82,0.9726607,0.8328991093333334,0.6042771,0.971747894,0.9726607,0.9699469,0,4,1.0,4.0
5133,35203bd2a,0.9950826,0.7859041936574074,0.50866896,0.9539717416666668,0.9950826,0.75769675,5,0,5.0,0.0
5134,ddc3af1ee,0.9685323,0.8316520717777778,0.6246384,0.963484358,0.9685323,0.9562924,0,5,0.0,5.0
5135,596d784b2,0.97237,0.7921044307407409,0.546945,0.9598742333333332,0.97237,0.9512886,0,3,0.0,3.0
5136,9ff766a26,0.9930549,0.84526282,0.7011928,0.9919579199999999,0.9930549,0.99086094,2,0,2.0,0.0
5138,228d72748,0.94807446,0.7248622144944444,0.50452024,0.9226208619999999,0.94807446,0.9079966,0,5,0.0,5.0
